status_id,status_created_at,annotation1,annotation2
1.27438400017448E+018,Sat Jun 20 16:49:57 +0000 2020,politics,
1.27438538476032E+018,Sat Jun 20 16:55:27 +0000 2020,calling out or correction,
1.27438581572914E+018,Sat Jun 20 16:57:10 +0000 2020,politics,
1.27438678140468E+018,Sat Jun 20 17:01:00 +0000 2020,true prevention,
1.27438686845757E+018,Sat Jun 20 17:01:21 +0000 2020,calling out or correction,
1.27438749811077E+018,Sat Jun 20 17:03:51 +0000 2020,politics,
1.27438895186896E+018,Sat Jun 20 17:09:37 +0000 2020,calling out or correction,
1.27439065409787E+018,Sat Jun 20 17:16:23 +0000 2020,politics,
1.27439118662785E+018,Sat Jun 20 17:18:30 +0000 2020,conspiracy,
1.27439566810728E+018,Sat Jun 20 17:36:19 +0000 2020,calling out or correction,
1.27440373316665E+018,Sat Jun 20 18:08:21 +0000 2020,calling out or correction,
1.27440452396512E+018,Sat Jun 20 18:11:30 +0000 2020,calling out or correction,
1.27440876669639E+018,Sat Jun 20 18:28:22 +0000 2020,sarcasm or satire,
1.27441387472543E+018,Sat Jun 20 18:48:39 +0000 2020,true prevention,
1.27441512074415E+018,Sat Jun 20 18:53:36 +0000 2020,calling out or correction,
1.27441557348985E+018,Sat Jun 20 18:55:24 +0000 2020,politics,
1.27441603088715E+018,Sat Jun 20 18:57:13 +0000 2020,conspiracy,
1.27441872639427E+018,Sat Jun 20 19:07:56 +0000 2020,conspiracy,
1.27441879289902E+018,Sat Jun 20 19:08:12 +0000 2020,calling out or correction,
1.27441912531022E+018,Sat Jun 20 19:09:31 +0000 2020,calling out or correction,
1.27442340709904E+018,Sat Jun 20 19:26:32 +0000 2020,calling out or correction,
1.27442400494267E+018,Sat Jun 20 19:28:55 +0000 2020,sarcasm or satire,
1.27442424168596E+018,Sat Jun 20 19:29:51 +0000 2020,calling out or correction,
1.27442455128013E+018,Sat Jun 20 19:31:05 +0000 2020,politics,
1.27442646007421E+018,Sat Jun 20 19:38:40 +0000 2020,calling out or correction,
1.27442673132003E+018,Sat Jun 20 19:39:45 +0000 2020,false fact or prevention,
1.27443230573441E+018,Sat Jun 20 20:01:54 +0000 2020,sarcasm or satire,
1.27443852248574E+018,Sat Jun 20 20:26:36 +0000 2020,conspiracy,
1.27443866979813E+018,Sat Jun 20 20:27:11 +0000 2020,calling out or correction,
1.27443940081918E+018,Sat Jun 20 20:30:05 +0000 2020,conspiracy,
1.27443961360448E+018,Sat Jun 20 20:30:56 +0000 2020,false fact or prevention,
1.274441411711E+018,Sat Jun 20 20:38:05 +0000 2020,politics,
1.27444294016578E+018,Sat Jun 20 20:44:09 +0000 2020,calling out or correction,
1.27444302886702E+018,Sat Jun 20 20:44:30 +0000 2020,sarcasm or satire,
1.27444396139921E+018,Sat Jun 20 20:48:13 +0000 2020,conspiracy,
1.27444407707392E+018,Sat Jun 20 20:48:40 +0000 2020,calling out or correction,
1.27444445064379E+018,Sat Jun 20 20:50:09 +0000 2020,false fact or prevention,
1.27444701670212E+018,Sat Jun 20 21:00:21 +0000 2020,conspiracy,
1.27444918028343E+018,Sat Jun 20 21:08:57 +0000 2020,calling out or correction,
1.27445157021055E+018,Sat Jun 20 21:18:27 +0000 2020,sarcasm or satire,
1.27445406937826E+018,Sat Jun 20 21:28:23 +0000 2020,conspiracy,
1.27446115663215E+018,Sat Jun 20 21:56:32 +0000 2020,conspiracy,
1.27446237333676E+018,Sat Jun 20 22:01:22 +0000 2020,politics,
1.27446461557818E+018,Sat Jun 20 22:10:17 +0000 2020,politics,
1.27446617717208E+018,Sat Jun 20 22:16:29 +0000 2020,politics,
1.27446630050119E+018,Sat Jun 20 22:16:59 +0000 2020,politics,
1.27446806866471E+018,Sat Jun 20 22:24:00 +0000 2020,conspiracy,
1.27447194452461E+018,Sat Jun 20 22:39:24 +0000 2020,calling out or correction,
1.27447486872626E+018,Sat Jun 20 22:51:01 +0000 2020,politics,
1.27447597995242E+018,Sat Jun 20 22:55:26 +0000 2020,politics,
1.27447665630068E+018,Sat Jun 20 22:58:08 +0000 2020,politics,
1.27447676908566E+018,Sat Jun 20 22:58:35 +0000 2020,politics,
1.27447840232667E+018,Sat Jun 20 23:05:04 +0000 2020,politics,
1.27447977417034E+018,Sat Jun 20 23:10:31 +0000 2020,calling out or correction,
1.27448010955088E+018,Sat Jun 20 23:11:51 +0000 2020,politics,
1.27448039958299E+018,Sat Jun 20 23:13:00 +0000 2020,calling out or correction,
1.27448332703935E+018,Sat Jun 20 23:24:38 +0000 2020,sarcasm or satire,
1.27448510345292E+018,Sat Jun 20 23:31:42 +0000 2020,calling out or correction,
1.27448628400266E+018,Sat Jun 20 23:36:23 +0000 2020,sarcasm or satire,
1.27448639467366E+018,Sat Jun 20 23:36:49 +0000 2020,conspiracy,
1.27449393773096E+018,Sun Jun 21 00:06:48 +0000 2020,politics,
1.27449570365455E+018,Sun Jun 21 00:13:49 +0000 2020,politics,
1.2744975010059E+018,Sun Jun 21 00:20:57 +0000 2020,calling out or correction,
1.2744983581666E+018,Sun Jun 21 00:24:22 +0000 2020,fake treatment,
1.27449882217413E+018,Sun Jun 21 00:26:12 +0000 2020,politics,
1.27450007468962E+018,Sun Jun 21 00:31:11 +0000 2020,politics,
1.27450164895443E+018,Sun Jun 21 00:37:26 +0000 2020,politics,
1.27450341049937E+018,Sun Jun 21 00:44:26 +0000 2020,sarcasm or satire,
1.27450928662264E+018,Sun Jun 21 01:07:47 +0000 2020,calling out or correction,
1.27450949263011E+018,Sun Jun 21 01:08:36 +0000 2020,false fact or prevention,
1.27451058413479E+018,Sun Jun 21 01:12:57 +0000 2020,sarcasm or satire,
1.27451188989716E+018,Sun Jun 21 01:18:08 +0000 2020,politics,
1.27451448108361E+018,Sun Jun 21 01:28:26 +0000 2020,calling out or correction,
1.27451635987613E+018,Sun Jun 21 01:35:54 +0000 2020,fake cure,
1.27451709845113E+018,Sun Jun 21 01:38:50 +0000 2020,politics,
1.27452158680084E+018,Sun Jun 21 01:56:40 +0000 2020,politics,
1.27452175117573E+018,Sun Jun 21 01:57:19 +0000 2020,false fact or prevention,
1.27452202857027E+018,Sun Jun 21 01:58:25 +0000 2020,calling out or correction,
1.27452454756424E+018,Sun Jun 21 02:08:26 +0000 2020,calling out or correction,
1.27452486619707E+018,Sun Jun 21 02:09:42 +0000 2020,politics,
1.27452569261358E+018,Sun Jun 21 02:12:59 +0000 2020,false fact or prevention,
1.27452632645661E+018,Sun Jun 21 02:15:30 +0000 2020,politics,
1.27452659212401E+018,Sun Jun 21 02:16:33 +0000 2020,calling out or correction,
1.27453131065717E+018,Sun Jun 21 02:35:18 +0000 2020,politics,
1.2745313893297E+018,Sun Jun 21 02:35:37 +0000 2020,calling out or correction,
1.27453318839262E+018,Sun Jun 21 02:42:46 +0000 2020,sarcasm or satire,
1.27453438793421E+018,Sun Jun 21 02:47:32 +0000 2020,conspiracy,
1.27453499868762E+018,Sun Jun 21 02:49:58 +0000 2020,false fact or prevention,
1.27453823851504E+018,Sun Jun 21 03:02:50 +0000 2020,politics,
1.27454246816863E+018,Sun Jun 21 03:19:38 +0000 2020,calling out or correction,
1.27454409699725E+018,Sun Jun 21 03:26:07 +0000 2020,sarcasm or satire,
1.27454717902199E+018,Sun Jun 21 03:38:22 +0000 2020,ambiguous or hard to classify,
1.27455180275977E+018,Sun Jun 21 03:56:44 +0000 2020,calling out or correction,
1.2745518343052E+018,Sun Jun 21 03:56:51 +0000 2020,politics,
1.27455299739412E+018,Sun Jun 21 04:01:29 +0000 2020,calling out or correction,
1.27455473854195E+018,Sun Jun 21 04:08:24 +0000 2020,politics,
1.27455532125669E+018,Sun Jun 21 04:10:43 +0000 2020,false fact or prevention,
1.27455842617835E+018,Sun Jun 21 04:23:03 +0000 2020,calling out or correction,
1.27456675022765E+018,Sun Jun 21 04:56:08 +0000 2020,false fact or prevention,
1.27456735598153E+018,Sun Jun 21 04:58:32 +0000 2020,calling out or correction,
1.27456765082848E+018,Sun Jun 21 04:59:42 +0000 2020,calling out or correction,
1.27456824323202E+018,Sun Jun 21 05:02:04 +0000 2020,calling out or correction,
1.27458044358984E+018,Sun Jun 21 05:50:32 +0000 2020,false fact or prevention,
1.27458753387199E+018,Sun Jun 21 06:18:43 +0000 2020,calling out or correction,
1.27458876771057E+018,Sun Jun 21 06:23:37 +0000 2020,conspiracy,
1.27459104880784E+018,Sun Jun 21 06:32:41 +0000 2020,calling out or correction,
1.27459106486776E+018,Sun Jun 21 06:32:45 +0000 2020,conspiracy,
1.27459329026075E+018,Sun Jun 21 06:41:35 +0000 2020,conspiracy,
1.27460068219292E+018,Sun Jun 21 07:10:58 +0000 2020,conspiracy,
1.27461005756141E+018,Sun Jun 21 07:48:13 +0000 2020,calling out or correction,
1.27461231530079E+018,Sun Jun 21 07:57:11 +0000 2020,sarcasm or satire,
1.27461522787582E+018,Sun Jun 21 08:08:46 +0000 2020,politics,
1.27461729714806E+018,Sun Jun 21 08:16:59 +0000 2020,sarcasm or satire,
1.27462507442388E+018,Sun Jun 21 08:47:53 +0000 2020,false fact or prevention,
1.2746253387446E+018,Sun Jun 21 08:48:56 +0000 2020,false fact or prevention,
1.27462687372997E+018,Sun Jun 21 08:55:02 +0000 2020,calling out or correction,
1.27463457754637E+018,Sun Jun 21 09:25:39 +0000 2020,calling out or correction,
1.27463711677819E+018,Sun Jun 21 09:35:44 +0000 2020,false fact or prevention,
1.27466091947833E+018,Sun Jun 21 11:10:19 +0000 2020,conspiracy,
1.27466392856872E+018,Sun Jun 21 11:22:17 +0000 2020,calling out or correction,
1.27466551842802E+018,Sun Jun 21 11:28:36 +0000 2020,calling out or correction,
1.27466920253669E+018,Sun Jun 21 11:43:14 +0000 2020,calling out or correction,
1.27467343699274E+018,Sun Jun 21 12:00:04 +0000 2020,false fact or prevention,
1.27467734129003E+018,Sun Jun 21 12:15:35 +0000 2020,emergency,
1.2746844043093E+018,Sun Jun 21 12:43:39 +0000 2020,politics,
1.27468452828026E+018,Sun Jun 21 12:44:08 +0000 2020,calling out or correction,
1.27468740448246E+018,Sun Jun 21 12:55:34 +0000 2020,politics,
1.27468941864179E+018,Sun Jun 21 13:03:34 +0000 2020,calling out or correction,
1.27469474016061E+018,Sun Jun 21 13:24:43 +0000 2020,conspiracy,
1.27469757522088E+018,Sun Jun 21 13:35:59 +0000 2020,calling out or correction,
1.27469909816429E+018,Sun Jun 21 13:42:02 +0000 2020,sarcasm or satire,
1.27469978018747E+018,Sun Jun 21 13:44:45 +0000 2020,conspiracy,
1.27470521983898E+018,Sun Jun 21 14:06:21 +0000 2020,fake cure,
1.27470924582967E+018,Sun Jun 21 14:22:21 +0000 2020,calling out or correction,
1.27471080712163E+018,Sun Jun 21 14:28:34 +0000 2020,false fact or prevention,
1.27471299521463E+018,Sun Jun 21 14:37:15 +0000 2020,conspiracy,
1.27471586124966E+018,Sun Jun 21 14:48:39 +0000 2020,false fact or prevention,
1.27471735979479E+018,Sun Jun 21 14:54:36 +0000 2020,calling out or correction,
1.27471846675548E+018,Sun Jun 21 14:59:00 +0000 2020,calling out or correction,
1.2747194938566E+018,Sun Jun 21 15:03:05 +0000 2020,conspiracy,
1.27471999393933E+018,Sun Jun 21 15:05:04 +0000 2020,sarcasm or satire,
1.27472290924903E+018,Sun Jun 21 15:16:39 +0000 2020,conspiracy,
1.27472394280924E+018,Sun Jun 21 15:20:45 +0000 2020,fake cure,
1.2747302172113E+018,Sun Jun 21 15:45:41 +0000 2020,sarcasm or satire,
1.27473091901483E+018,Sun Jun 21 15:48:29 +0000 2020,calling out or correction,
1.27473291417404E+018,Sun Jun 21 15:56:24 +0000 2020,true public health response,
1.27473360838581E+018,Sun Jun 21 15:59:10 +0000 2020,politics,
1.27473494267785E+018,Sun Jun 21 16:04:28 +0000 2020,calling out or correction,
1.27473608275254E+018,Sun Jun 21 16:09:00 +0000 2020,commercial activity or promotion,
1.27474076861628E+018,Sun Jun 21 16:27:37 +0000 2020,calling out or correction,
1.27474123565641E+018,Sun Jun 21 16:29:28 +0000 2020,false fact or prevention,
1.27474237696845E+018,Sun Jun 21 16:34:00 +0000 2020,true prevention,
1.27474609114209E+018,Sun Jun 21 16:48:46 +0000 2020,politics,
1.27474878091966E+018,Sun Jun 21 16:59:27 +0000 2020,calling out or correction,
1.27475827637105E+018,Sun Jun 21 17:37:11 +0000 2020,politics,
1.27475912142265E+018,Sun Jun 21 17:40:33 +0000 2020,calling out or correction,
1.27475992713597E+018,Sun Jun 21 17:43:45 +0000 2020,calling out or correction,
1.27476079913574E+018,Sun Jun 21 17:47:13 +0000 2020,politics,
1.27476408655595E+018,Sun Jun 21 18:00:16 +0000 2020,calling out or correction,
1.27476414771307E+018,Sun Jun 21 18:00:31 +0000 2020,politics,
1.27477340577919E+018,Sun Jun 21 18:37:18 +0000 2020,false fact or prevention,
1.2747736172266E+018,Sun Jun 21 18:38:09 +0000 2020,false fact or prevention,
1.2747786184477E+018,Sun Jun 21 18:58:01 +0000 2020,calling out or correction,
1.27478038903964E+018,Sun Jun 21 19:05:03 +0000 2020,ambiguous or hard to classify,
1.2747815425823E+018,Sun Jun 21 19:09:38 +0000 2020,calling out or correction,
1.27478239208824E+018,Sun Jun 21 19:13:01 +0000 2020,conspiracy,
1.27478787872854E+018,Sun Jun 21 19:34:49 +0000 2020,calling out or correction,
1.27479003719715E+018,Sun Jun 21 19:43:23 +0000 2020,conspiracy,
1.27479224444955E+018,Sun Jun 21 19:52:10 +0000 2020,calling out or correction,
1.27479260228229E+018,Sun Jun 21 19:53:35 +0000 2020,calling out or correction,
1.27479690217808E+018,Sun Jun 21 20:10:40 +0000 2020,false fact or prevention,
1.27479930700325E+018,Sun Jun 21 20:20:14 +0000 2020,conspiracy,
1.27480064469241E+018,Sun Jun 21 20:25:33 +0000 2020,true public health response,
1.27480338110258E+018,Sun Jun 21 20:36:25 +0000 2020,sarcasm or satire,
1.27480351267381E+018,Sun Jun 21 20:36:56 +0000 2020,false fact or prevention,
1.27480731477263E+018,Sun Jun 21 20:52:03 +0000 2020,false fact or prevention,
1.27480932520319E+018,Sun Jun 21 21:00:02 +0000 2020,false fact or prevention,
1.27482309916315E+018,Sun Jun 21 21:54:46 +0000 2020,calling out or correction,
1.27482638012824E+018,Sun Jun 21 22:07:48 +0000 2020,calling out or correction,
1.27482685696173E+018,Sun Jun 21 22:09:42 +0000 2020,calling out or correction,
1.27482895775855E+018,Sun Jun 21 22:18:03 +0000 2020,false fact or prevention,
1.27482924109634E+018,Sun Jun 21 22:19:10 +0000 2020,sarcasm or satire,
1.2748317277484E+018,Sun Jun 21 22:29:03 +0000 2020,politics,
1.27483184595209E+018,Sun Jun 21 22:29:31 +0000 2020,calling out or correction,
1.27483473090343E+018,Sun Jun 21 22:40:59 +0000 2020,calling out or correction,
1.27483625107023E+018,Sun Jun 21 22:47:02 +0000 2020,calling out or correction,
1.27483693662101E+018,Sun Jun 21 22:49:45 +0000 2020,sarcasm or satire,
1.27484723615392E+018,Sun Jun 21 23:30:41 +0000 2020,calling out or correction,
1.27485093149071E+018,Sun Jun 21 23:45:22 +0000 2020,conspiracy,
1.2748570504394E+018,Mon Jun 22 00:09:41 +0000 2020,false fact or prevention,
1.27485778349887E+018,Mon Jun 22 00:12:35 +0000 2020,conspiracy,
1.27486223587418E+018,Mon Jun 22 00:30:17 +0000 2020,calling out or correction,
1.27486264467204E+018,Mon Jun 22 00:31:54 +0000 2020,calling out or correction,
1.27486355080925E+018,Mon Jun 22 00:35:30 +0000 2020,conspiracy,
1.27486508367222E+018,Mon Jun 22 00:41:36 +0000 2020,calling out or correction,
1.27486618274364E+018,Mon Jun 22 00:45:58 +0000 2020,true prevention,
1.27486703453104E+018,Mon Jun 22 00:49:21 +0000 2020,sarcasm or satire,
1.27486784486235E+018,Mon Jun 22 00:52:34 +0000 2020,calling out or correction,
1.27487366534834E+018,Mon Jun 22 01:15:42 +0000 2020,false fact or prevention,
1.27487440397374E+018,Mon Jun 22 01:18:38 +0000 2020,calling out or correction,
1.27487704963981E+018,Mon Jun 22 01:29:09 +0000 2020,calling out or correction,
1.27488233795272E+018,Mon Jun 22 01:50:10 +0000 2020,ambiguous or hard to classify,
1.27488687756119E+018,Mon Jun 22 02:08:12 +0000 2020,politics,
1.27489213971401E+018,Mon Jun 22 02:29:07 +0000 2020,politics,
1.27489547740263E+018,Mon Jun 22 02:42:22 +0000 2020,conspiracy,
1.2748959746918E+018,Mon Jun 22 02:44:21 +0000 2020,ambiguous or hard to classify,
1.27490214262573E+018,Mon Jun 22 03:08:51 +0000 2020,ambiguous or hard to classify,
1.27490517522061E+018,Mon Jun 22 03:20:55 +0000 2020,calling out or correction,
1.27490779715153E+018,Mon Jun 22 03:31:20 +0000 2020,politics,
1.27491267875097E+018,Mon Jun 22 03:50:44 +0000 2020,calling out or correction,
1.27491273684206E+018,Mon Jun 22 03:50:57 +0000 2020,calling out or correction,
1.27491470423474E+018,Mon Jun 22 03:58:46 +0000 2020,calling out or correction,
1.27491621678891E+018,Mon Jun 22 04:04:47 +0000 2020,conspiracy,
1.27491622513963E+018,Mon Jun 22 04:04:49 +0000 2020,conspiracy,
1.27491692649015E+018,Mon Jun 22 04:07:36 +0000 2020,calling out or correction,
1.27491743070011E+018,Mon Jun 22 04:09:36 +0000 2020,conspiracy,
1.27492165151219E+018,Mon Jun 22 04:26:23 +0000 2020,calling out or correction,
1.27492291832629E+018,Mon Jun 22 04:31:25 +0000 2020,sarcasm or satire,
1.27492403127639E+018,Mon Jun 22 04:35:50 +0000 2020,conspiracy,
1.27492659386188E+018,Mon Jun 22 04:46:01 +0000 2020,false fact or prevention,
1.27492820635377E+018,Mon Jun 22 04:52:26 +0000 2020,sarcasm or satire,
1.27492915478654E+018,Mon Jun 22 04:56:12 +0000 2020,calling out or correction,
1.27493173463151E+018,Mon Jun 22 05:06:27 +0000 2020,sarcasm or satire,
1.27493181594226E+018,Mon Jun 22 05:06:46 +0000 2020,true prevention,
1.27493317394042E+018,Mon Jun 22 05:12:10 +0000 2020,calling out or correction,
1.2749372353647E+018,Mon Jun 22 05:28:18 +0000 2020,conspiracy,
1.27493737287072E+018,Mon Jun 22 05:28:51 +0000 2020,conspiracy,
1.27493827682297E+018,Mon Jun 22 05:32:27 +0000 2020,calling out or correction,
1.27494389409077E+018,Mon Jun 22 05:54:46 +0000 2020,calling out or correction,
1.27494551916561E+018,Mon Jun 22 06:01:13 +0000 2020,calling out or correction,
1.27494667781252E+018,Mon Jun 22 06:05:50 +0000 2020,true prevention,
1.27494713533976E+018,Mon Jun 22 06:07:39 +0000 2020,calling out or correction,
1.27495156907985E+018,Mon Jun 22 06:25:16 +0000 2020,ambiguous or hard to classify,
1.27495555191142E+018,Mon Jun 22 06:41:05 +0000 2020,calling out or correction,
1.27495711949468E+018,Mon Jun 22 06:47:19 +0000 2020,conspiracy,
1.27495721430277E+018,Mon Jun 22 06:47:42 +0000 2020,conspiracy,
1.2749586586533E+018,Mon Jun 22 06:53:26 +0000 2020,false fact or prevention,
1.2749624503503E+018,Mon Jun 22 07:08:30 +0000 2020,conspiracy,
1.27496375352478E+018,Mon Jun 22 07:13:41 +0000 2020,calling out or correction,
1.27496563506E+018,Mon Jun 22 07:21:09 +0000 2020,politics,
1.27496630404321E+018,Mon Jun 22 07:23:49 +0000 2020,calling out or correction,
1.27497222123314E+018,Mon Jun 22 07:47:20 +0000 2020,false fact or prevention,
1.27498047142066E+018,Mon Jun 22 08:20:07 +0000 2020,conspiracy,
1.27498546497031E+018,Mon Jun 22 08:39:57 +0000 2020,emergency,
1.27498965215233E+018,Mon Jun 22 08:56:35 +0000 2020,panic buying,
1.27499195243033E+018,Mon Jun 22 09:05:44 +0000 2020,conspiracy,
1.27499507606275E+018,Mon Jun 22 09:18:09 +0000 2020,politics,
1.27499884084067E+018,Mon Jun 22 09:33:06 +0000 2020,calling out or correction,
1.27499986753079E+018,Mon Jun 22 09:37:11 +0000 2020,calling out or correction,
1.27501581377525E+018,Mon Jun 22 10:40:33 +0000 2020,true public health response,
1.27501820434832E+018,Mon Jun 22 10:50:03 +0000 2020,calling out or correction,
1.27502195044905E+018,Mon Jun 22 11:04:56 +0000 2020,calling out or correction,
1.27502974187611E+018,Mon Jun 22 11:35:54 +0000 2020,commercial activity or promotion,
1.27503231805126E+018,Mon Jun 22 11:46:08 +0000 2020,true prevention,
1.27503433231951E+018,Mon Jun 22 11:54:08 +0000 2020,false fact or prevention,
1.27503630300081E+018,Mon Jun 22 12:01:58 +0000 2020,calling out or correction,
1.27503948297526E+018,Mon Jun 22 12:14:36 +0000 2020,true prevention,
1.27504120946823E+018,Mon Jun 22 12:21:28 +0000 2020,calling out or correction,
1.27504530004278E+018,Mon Jun 22 12:37:43 +0000 2020,ambiguous or hard to classify,
1.27504633238274E+018,Mon Jun 22 12:41:49 +0000 2020,sarcasm or satire,
1.27504734107517E+018,Mon Jun 22 12:45:50 +0000 2020,politics,
1.27504754700291E+018,Mon Jun 22 12:46:39 +0000 2020,emergency,
1.27504940033573E+018,Mon Jun 22 12:54:00 +0000 2020,true prevention,
1.27504978627885E+018,Mon Jun 22 12:55:32 +0000 2020,calling out or correction,
1.2750497950072E+018,Mon Jun 22 12:55:35 +0000 2020,false fact or prevention,
1.27505188580909E+018,Mon Jun 22 13:03:53 +0000 2020,calling out or correction,
1.27505712988429E+018,Mon Jun 22 13:24:43 +0000 2020,politics,
1.27505867343859E+018,Mon Jun 22 13:30:51 +0000 2020,calling out or correction,
1.27505889052728E+018,Mon Jun 22 13:31:43 +0000 2020,calling out or correction,
1.27506022408123E+018,Mon Jun 22 13:37:01 +0000 2020,calling out or correction,
1.27506374832837E+018,Mon Jun 22 13:51:01 +0000 2020,calling out or correction,
1.27506384155498E+018,Mon Jun 22 13:51:24 +0000 2020,sarcasm or satire,
1.27506601339934E+018,Mon Jun 22 14:00:01 +0000 2020,calling out or correction,
1.27506951883908E+018,Mon Jun 22 14:13:57 +0000 2020,politics,
1.2750754472193E+018,Mon Jun 22 14:37:31 +0000 2020,calling out or correction,
1.27507568151736E+018,Mon Jun 22 14:38:26 +0000 2020,calling out or correction,
1.27507618689324E+018,Mon Jun 22 14:40:27 +0000 2020,true public health response,
1.27507622698236E+018,Mon Jun 22 14:40:36 +0000 2020,calling out or correction,
1.27507679430397E+018,Mon Jun 22 14:42:52 +0000 2020,false fact or prevention,
1.27507864063239E+018,Mon Jun 22 14:50:12 +0000 2020,calling out or correction,
1.27508272902186E+018,Mon Jun 22 15:06:27 +0000 2020,conspiracy,
1.27508301586183E+018,Mon Jun 22 15:07:35 +0000 2020,conspiracy,
1.27508776253493E+018,Mon Jun 22 15:26:27 +0000 2020,calling out or correction,
1.2750879995424E+018,Mon Jun 22 15:27:23 +0000 2020,conspiracy,
1.27508879163671E+018,Mon Jun 22 15:30:32 +0000 2020,calling out or correction,
1.27509063614068E+018,Mon Jun 22 15:37:52 +0000 2020,calling out or correction,
1.2750907814943E+018,Mon Jun 22 15:38:27 +0000 2020,calling out or correction,
1.27509155101044E+018,Mon Jun 22 15:41:30 +0000 2020,true public health response,
1.27509277380529E+018,Mon Jun 22 15:46:22 +0000 2020,politics,
1.27509438046287E+018,Mon Jun 22 15:52:45 +0000 2020,sarcasm or satire,
1.27509551070201E+018,Mon Jun 22 15:57:14 +0000 2020,calling out or correction,
1.27510049144644E+018,Mon Jun 22 16:17:02 +0000 2020,news,
1.27510087107693E+018,Mon Jun 22 16:18:32 +0000 2020,calling out or correction,
1.27510100993787E+018,Mon Jun 22 16:19:05 +0000 2020,false fact or prevention,
1.27510108907169E+018,Mon Jun 22 16:19:24 +0000 2020,calling out or correction,
1.27510553077268E+018,Mon Jun 22 16:37:03 +0000 2020,calling out or correction,
1.27510619629962E+018,Mon Jun 22 16:39:42 +0000 2020,conspiracy,
1.27510858086211E+018,Mon Jun 22 16:49:10 +0000 2020,calling out or correction,
1.27511246622212E+018,Mon Jun 22 17:04:37 +0000 2020,calling out or correction,
1.27511310661683E+018,Mon Jun 22 17:07:09 +0000 2020,politics,
1.27511404125459E+018,Mon Jun 22 17:10:52 +0000 2020,sarcasm or satire,
1.2751143446873E+018,Mon Jun 22 17:12:04 +0000 2020,panic buying,
1.27511503361851E+018,Mon Jun 22 17:14:49 +0000 2020,politics,
1.27511735607594E+018,Mon Jun 22 17:24:02 +0000 2020,calling out or correction,
1.27511761690291E+018,Mon Jun 22 17:25:05 +0000 2020,calling out or correction,
1.27511946156202E+018,Mon Jun 22 17:32:24 +0000 2020,ambiguous or hard to classify,
1.27512158787702E+018,Mon Jun 22 17:40:51 +0000 2020,calling out or correction,
1.27512262064467E+018,Mon Jun 22 17:44:58 +0000 2020,conspiracy,
1.27512265022287E+018,Mon Jun 22 17:45:05 +0000 2020,commercial activity or promotion,
1.27512313373809E+018,Mon Jun 22 17:47:00 +0000 2020,calling out or correction,
1.27512335157345E+018,Mon Jun 22 17:47:52 +0000 2020,sarcasm or satire,
1.27512433698727E+018,Mon Jun 22 17:51:47 +0000 2020,sarcasm or satire,
1.27512636492498E+018,Mon Jun 22 17:59:50 +0000 2020,true prevention,
1.27512746055275E+018,Mon Jun 22 18:04:11 +0000 2020,conspiracy,
1.27512815858958E+018,Mon Jun 22 18:06:58 +0000 2020,calling out or correction,
1.27513045582245E+018,Mon Jun 22 18:16:06 +0000 2020,conspiracy,
1.27513203077113E+018,Mon Jun 22 18:22:21 +0000 2020,calling out or correction,
1.27513248073619E+018,Mon Jun 22 18:24:08 +0000 2020,calling out or correction,
1.27513334520313E+018,Mon Jun 22 18:27:34 +0000 2020,calling out or correction,
1.27513974240156E+018,Mon Jun 22 18:53:00 +0000 2020,politics,
1.27514002617142E+018,Mon Jun 22 18:54:07 +0000 2020,sarcasm or satire,
1.27514401831855E+018,Mon Jun 22 19:09:59 +0000 2020,conspiracy,
1.27514416554276E+018,Mon Jun 22 19:10:34 +0000 2020,politics,
1.27514593281261E+018,Mon Jun 22 19:17:36 +0000 2020,calling out or correction,
1.27514948660044E+018,Mon Jun 22 19:31:43 +0000 2020,calling out or correction,
1.27515113427407E+018,Mon Jun 22 19:38:16 +0000 2020,calling out or correction,
1.27515167217252E+018,Mon Jun 22 19:40:24 +0000 2020,true prevention,
1.27515172820009E+018,Mon Jun 22 19:40:37 +0000 2020,false fact or prevention,
1.27515254592999E+018,Mon Jun 22 19:43:52 +0000 2020,ambiguous or hard to classify,
1.27515330515767E+018,Mon Jun 22 19:46:53 +0000 2020,calling out or correction,
1.27515486110597E+018,Mon Jun 22 19:53:04 +0000 2020,sarcasm or satire,
1.27515710221075E+018,Mon Jun 22 20:01:59 +0000 2020,sarcasm or satire,
1.27515719417933E+018,Mon Jun 22 20:02:21 +0000 2020,calling out or correction,
1.27515756406234E+018,Mon Jun 22 20:03:49 +0000 2020,true prevention,
1.27516415325928E+018,Mon Jun 22 20:30:00 +0000 2020,false fact or prevention,
1.2751659780333E+018,Mon Jun 22 20:37:15 +0000 2020,politics,
1.27516674409361E+018,Mon Jun 22 20:40:17 +0000 2020,calling out or correction,
1.27516805524981E+018,Mon Jun 22 20:45:30 +0000 2020,politics,
1.27517129562212E+018,Mon Jun 22 20:58:23 +0000 2020,calling out or correction,
1.2751721998974E+018,Mon Jun 22 21:01:58 +0000 2020,calling out or correction,
1.27517307269438E+018,Mon Jun 22 21:05:26 +0000 2020,calling out or correction,
1.2751732130524E+018,Mon Jun 22 21:06:00 +0000 2020,calling out or correction,
1.27517468550892E+018,Mon Jun 22 21:11:51 +0000 2020,false fact or prevention,
1.27517653507554E+018,Mon Jun 22 21:19:12 +0000 2020,conspiracy,
1.27517985617573E+018,Mon Jun 22 21:32:24 +0000 2020,calling out or correction,
